158.5,1251.1579868786
159,1251.1040013503
159.5,1250.9908837253
160,1250.9279804022
160.5,1250.882086434
161,1250.8367036628
161.5,1250.7918259635
162,1250.747447141
162.5,1250.7035609293
163,1250.6601609923
163.5,1250.6172409235
164,1250.574794246
164.5,1250.5328144123
165,1250.4912948046
165.5,1250.450228735
166,1250.4096094447
166.5,1250.3694301048
167,1250.3296838161
167.5,1250.2903636087
168,1250.2514624424
168.5,1250.2129732068
169,1250.1748887209
169.5,1250.1372017334
170,1250.0999049224
170.5,1250.0629908959
171,1250.0264521912
171.5,1249.9902812756
172,1249.9544705455
172.5,1249.9190123274
173,1249.8838988769
173.5,1249.8491223797
174,1249.8146749507
174.5,1249.7805486346
175,1249.7467354057
175.5,1249.7132271679
176,1249.6800157545
176.5,1249.6700157545
177,1249.6642572306
177.5,1249.6376554733
178,1249.5313194791
178.5,1249.5142978792
179,1249.4928740952
179.5,1249.4714503112
180,1249.4500265272
180.5,1249.4286027432
181,1249.4087130258
181.5,1249.3764110394
182,1249.3245409246
182.5,1249.2873276817
183,1249.2550607568
183.5,1249.2232155187
184,1249.1913702805
184.5,1249.1592997716
185,1249.1220865287
185.5,1249.0988958836
186,1249.0650543637
186.5,1249.0215642819
187,1248.9944734248
187.5,1248.9647722587
188,1248.9342343723
188.5,1248.9033599584
189,1248.8848859324
189.5,1248.8830597681
190,1248.8467354471
190.5,1248.8127829187
191,1248.7743301029
191.5,1248.7406424667
192,1248.7221684407
192.5,1248.6947746037
193,1248.6412124815
193.5,1248.6044983597
194,1248.5860243337
194.5,1248.6007655007
195,1248.54088385
195.5,1248.4902323208
196,1248.4657668578
196.5,1248.4610511725
197,1248.447631847
197.5,1248.410418604
198,1248.3863587902
198.5,1248.35681718
199,1248.3256495763
199.5,1248.3009443058
200,1248.2964578242
